Time,Latitude,Longitude,Velocity,Acceleration,Quarter,StoppageType,DisposalType,Name,StoppageID
8.7,-37.819663,144.9841015,1.779500008,-1.020246148,4,Throw In,Handball,Jack,5
8.8,-37.8196645,144.9841029,1.792500019,-0.732687533,4,Throw In,Handball,Jack,5
8.9,-37.8196662,144.9841033,1.809500098,-0.507015646,4,Throw In,Handball,Jack,5
9,-37.8196668,144.9841033,1.633500099,-0.820261776,4,Throw In,Handball,Jack,5
9.1,-37.8196686,144.9841051,1.730500102,-0.372699231,4,Throw In,Handball,Jack,5
9.2,-37.8196693,144.9841064,1.69749999,-0.362027347,4,Throw In,Handball,Jack,5
9.3,-37.8196704,144.9841074,1.67750001,-0.321523458,4,Throw In,Handball,Jack,5
9.4,-37.8196714,144.9841087,1.665500045,-0.271144539,4,Throw In,Handball,Jack,5
9.5,-37.8196724,144.9841102,1.674499989,-0.180859387,4,Throw In,Handball,Jack,5
9.6,-37.8196743,144.9841095,1.708500028,-0.050644532,4,Throw In,Handball,Jack,5
9.7,-37.8196749,144.9841104,1.569500089,-0.385484397,4,Throw In,Handball,Jack,5
9.8,-37.8196766,144.9841102,1.590499997,-0.236613289,4,Throw In,Handball,Jack,5
9.9,-37.8196777,144.9841103,1.538500071,-0.307460964,4,Throw In,Handball,Jack,5
10,-37.8196784,144.9841103,1.390500069,-0.60059768,4,Throw In,Handball,Jack,5
10.1,-37.8196794,144.9841098,1.328500032,-0.605449259,4,Throw In,Handball,Jack,5
10.2,-37.8196806,144.9841088,1.358500004,-0.379089862,4,Throw In,Handball,Jack,5
10.3,-37.8196825,144.984109,1.444500089,-0.069320314,4,Throw In,Handball,Jack,5
10.4,-37.8196834,144.9841082,1.424499989,-0.10199219,4,Throw In,Handball,Jack,5
10.5,-37.8196842,144.9841081,1.323500037,-0.328996122,4,Throw In,Handball,Jack,5
10.6,-37.819686,144.9841076,1.408500075,-0.034250002,4,Throw In,Handball,Jack,5
10.7,-37.8196871,144.9841065,1.454500079,0.089312501,4,Throw In,Handball,Jack,5
10.8,-37.8196887,144.9841059,1.497500062,0.174484387,4,Throw In,Handball,Jack,5
10.9,-37.8196912,144.9841071,1.66050005,0.538363278,4,Throw In,Handball,Jack,5
11,-37.8196911,144.9841058,1.512500048,0.033773441,4,Throw In,Handball,Jack,5
11.1,-37.8196922,144.9841058,1.367500067,-0.337167978,4,Throw In,Handball,Jack,5
11.2,-37.8196929,144.984105,1.291499972,-0.442878932,4,Throw In,Handball,Jack,5
11.3,-37.8196945,144.9841046,1.340499997,-0.209660172,4,Throw In,Handball,Jack,5
11.4,-37.8196955,144.984104,1.325500011,-0.194746107,4,Throw In,Handball,Jack,5
11.5,-37.8196961,144.9841036,1.240499973,-0.358562529,4,Throw In,Handball,Jack,5
11.6,-37.8196974,144.9841036,1.204500079,-0.358921885,4,Throw In,Handball,Jack,5
11.7,-37.8196985,144.9841018,1.317499995,0.013308594,4,Throw In,Handball,Jack,5
11.8,-37.8196994,144.9841009,1.354500055,0.102484383,4,Throw In,Handball,Jack,5
11.9,-37.8197006,144.9840994,1.468500018,0.361863285,4,Throw In,Handball,Jack,5
12,-37.8197018,144.9840989,1.468500018,0.271398455,4,Throw In,Handball,Jack,5
12.1,-37.8197025,144.9840984,1.385500073,-0.003949219,4,Throw In,Handball,Jack,5
12.2,-37.8197033,144.9840968,1.441500068,0.137035161,4,Throw In,Handball,Jack,5
12.3,-37.8197053,144.9840968,1.499500036,0.247777358,4,Throw In,Handball,Jack,5
12.4,-37.8197061,144.9840956,1.50150001,0.190835953,4,Throw In,Handball,Jack,5
12.5,-37.8197074,144.984095,1.497500062,0.133128911,4,Throw In,Handball,Jack,5
12.6,-37.8197078,144.9840936,1.494500041,0.092347659,4,Throw In,Handball,Jack,5
12.7,-37.8197081,144.9840924,1.502500057,0.089261726,4,Throw In,Handball,Jack,5
12.8,-37.8197094,144.9840919,1.448500037,-0.068050787,4,Throw In,Handball,Jack,5
12.9,-37.8197097,144.9840906,1.463500023,-0.013539063,4,Throw In,Handball,Jack,5
13,-37.8197106,144.9840897,1.44749999,-0.050156251,4,Throw In,Handball,Jack,5
13.1,-37.8197113,144.9840887,1.423500061,-0.097617194,4,Throw In,Handball,Jack,5
13.2,-37.819712,144.9840875,1.40350008,-0.123214848,4,Throw In,Handball,Jack,5
13.3,-37.8197125,144.9840868,1.331500053,-0.272414088,4,Throw In,Handball,Jack,5
13.4,-37.819714,144.9840861,1.370500088,-0.106812507,4,Throw In,Handball,Jack,5
13.5,-37.8197148,144.9840854,1.345499992,-0.142609388,4,Throw In,Handball,Jack,5
13.6,-37.8197157,144.9840848,1.301500082,-0.216957048,4,Throw In,Handball,Jack,5
13.7,-37.8197162,144.9840829,1.37349999,0.017281251,4,Throw In,Handball,Jack,5
13.8,-37.8197168,144.9840816,1.377500057,0.022960939,4,Throw In,Handball,Jack,5
13.9,-37.8197177,144.9840812,1.283500075,-0.217777357,4,Throw In,Handball,Jack,5
14,-37.8197178,144.9840803,1.190500021,-0.395835966,4,Throw In,Handball,Jack,5
14.1,-37.8197189,144.9840788,1.256500006,-0.131878912,4,Throw In,Handball,Jack,5
14.2,-37.8197203,144.9840777,1.330500007,0.086089849,4,Throw In,Handball,Jack,5
14.3,-37.8197213,144.9840764,1.405500054,0.252070338,4,Throw In,Handball,Jack,5
14.4,-37.8197221,144.9840758,1.35650003,0.066554688,4,Throw In,Handball,Jack,5
14.5,-37.8197238,144.984075,1.425500035,0.22241798,4,Throw In,Handball,Jack,5
14.6,-37.819724,144.9840743,1.34950006,-0.023183595,4,Throw In,Handball,Jack,5
14.7,-37.8197249,144.9840722,1.477500081,0.302609384,4,Throw In,Handball,Jack,5
14.8,-37.8197255,144.9840721,1.357500076,-0.073042974,4,Throw In,Handball,Jack,5
14.9,-37.8197262,144.9840723,1.19749999,-0.454785168,4,Throw In,Handball,Jack,5
15,-37.8197269,144.9840712,1.207499981,-0.316089869,4,Throw In,Handball,Jack,5
15.1,-37.8197283,144.9840708,1.236500025,-0.164570317,4,Throw In,Handball,Jack,5
15.2,-37.8197292,144.9840699,1.272500038,-0.03342969,4,Throw In,Handball,Jack,5
15.3,-37.8197304,144.9840694,1.283500075,0.002425781,4,Throw In,Handball,Jack,5
15.4,-37.8197317,144.9840694,1.250499964,-0.080679692,4,Throw In,Handball,Jack,5
15.5,-37.8197328,144.9840695,1.184499979,-0.22551173,4,Throw In,Handball,Jack,5
15.6,-37.8197339,144.9840692,1.165500045,-0.216636732,4,Throw In,Handball,Jack,5
15.7,-37.8197347,144.9840694,1.1875,-0.107480474,4,Throw In,Handball,Jack,5
15.8,-37.8197346,144.9840686,1.225499988,0.014386719,4,Throw In,Handball,Jack,5
15.9,-37.8197348,144.9840688,1.183500051,-0.094207034,4,Throw In,Handball,Jack,5
16,-37.8197352,144.9840694,1.091500044,-0.300656259,4,Throw In,Handball,Jack,5
16.1,-37.8197358,144.9840698,1.057500005,-0.310492188,4,Throw In,Handball,Jack,5
16.2,-37.8197361,144.9840695,1.094500065,-0.140371099,4,Throw In,Handball,Jack,5
16.3,-37.8197364,144.9840695,1.11650002,-0.050281253,4,Throw In,Handball,Jack,5
16.4,-37.8197373,144.9840693,1.169499993,0.094789065,4,Throw In,Handball,Jack,5
16.5,-37.8197384,144.9840694,1.200500011,0.148593754,4,Throw In,Handball,Jack,5
16.6,-37.8197396,144.9840696,1.22450006,0.171445325,4,Throw In,Handball,Jack,5
16.7,-37.8197404,144.9840685,1.282500029,0.273585945,4,Throw In,Handball,Jack,5
16.8,-37.8197408,144.9840677,1.284500003,0.210191414,4,Throw In,Handball,Jack,5
0.1,-37.8199586,144.9832628,1.652500033,-0.353777349,4,Centre Bounce,Kick,Jack,6
0.2,-37.8199588,144.9832643,1.715499997,-0.107835941,4,Centre Bounce,Kick,Jack,6
0.3,-37.8199594,144.9832658,1.651499987,-0.240878925,4,Centre Bounce,Kick,Jack,6
0.4,-37.8199598,144.983267,1.591500044,-0.330660164,4,Centre Bounce,Kick,Jack,6
0.5,-37.8199595,144.9832687,1.64350009,-0.117996097,4,Centre Bounce,Kick,Jack,6
0.6,-37.8199595,144.9832709,1.656500101,-0.056000002,4,Centre Bounce,Kick,Jack,6
0.7,-37.8199597,144.9832728,1.652500033,-0.052000001,4,Centre Bounce,Kick,Jack,6
0.8,-37.8199591,144.9832741,1.591500044,-0.191500008,4,Centre Bounce,Kick,Jack,6
0.9,-37.8199588,144.9832749,1.512500048,-0.341125011,4,Centre Bounce,Kick,Jack,6
1,-37.8199584,144.9832766,1.547500014,-0.168343753,4,Centre Bounce,Kick,Jack,6
1.1,-37.8199582,144.9832777,1.539499998,-0.146257818,4,Centre Bounce,Kick,Jack,6
1.2,-37.8199586,144.9832793,1.580500007,-0.007195313,4,Centre Bounce,Kick,Jack,6
1.3,-37.8199583,144.9832806,1.542500019,-0.100398444,4,Centre Bounce,Kick,Jack,6
1.4,-37.8199581,144.983282,1.509500027,-0.157800794,4,Centre Bounce,Kick,Jack,6
1.5,-37.8199576,144.9832842,1.578500032,0.054148439,4,Centre Bounce,Kick,Jack,6
1.6,-37.8199569,144.9832853,1.52850008,-0.084386721,4,Centre Bounce,Kick,Jack,6
1.7,-37.8199562,144.9832871,1.547500014,-0.01579297,4,Centre Bounce,Kick,Jack,6
1.8,-37.8199559,144.9832882,1.466500044,-0.214347661,4,Centre Bounce,Kick,Jack,6
1.9,-37.8199556,144.9832898,1.430500031,-0.250761718,4,Centre Bounce,Kick,Jack,6
2,-37.8199557,144.9832916,1.450500011,-0.138074219,4,Centre Bounce,Kick,Jack,6
2.1,-37.8199555,144.9832933,1.462499976,-0.073558599,4,Centre Bounce,Kick,Jack,6
2.2,-37.8199558,144.9832954,1.517500043,0.082328126,4,Centre Bounce,Kick,Jack,6
2.3,-37.8199554,144.9832974,1.559499979,0.166746095,4,Centre Bounce,Kick,Jack,6
2.4,-37.8199547,144.9832984,1.483500004,-0.064937502,4,Centre Bounce,Kick,Jack,6
2.5,-37.8199541,144.9832998,1.445500016,-0.143703133,4,Centre Bounce,Kick,Jack,6
2.6,-37.8199532,144.9833011,1.440500021,-0.120277353,4,Centre Bounce,Kick,Jack,6
2.7,-37.8199531,144.9833024,1.370500088,-0.265210956,4,Centre Bounce,Kick,Jack,6
2.8,-37.8199528,144.9833041,1.37349999,-0.191410169,4,Centre Bounce,Kick,Jack,6
2.9,-37.8199521,144.9833057,1.392500043,-0.0960586,4,Centre Bounce,Kick,Jack,6
3,-37.8199519,144.9833073,1.386500001,-0.087046877,4,Centre Bounce,Kick,Jack,6
3.1,-37.8199515,144.9833088,1.382500052,-0.075285159,4,Centre Bounce,Kick,Jack,6
3.2,-37.8199515,144.9833105,1.379500031,-0.063964844,4,Centre Bounce,Kick,Jack,6
3.3,-37.8199513,144.9833119,1.34950006,-0.122976571,4,Centre Bounce,Kick,Jack,6
3.4,-37.8199504,144.9833136,1.392500043,0.015265626,4,Centre Bounce,Kick,Jack,6
3.5,-37.8199499,144.983315,1.390500069,0.006449219,4,Centre Bounce,Kick,Jack,6
3.6,-37.8199487,144.9833158,1.35650003,-0.080160163,4,Centre Bounce,Kick,Jack,6
3.7,-37.8199487,144.9833176,1.354500055,-0.065121099,4,Centre Bounce,Kick,Jack,6
3.8,-37.8199485,144.9833189,1.288500071,-0.213843763,4,Centre Bounce,Kick,Jack,6
3.9,-37.8199484,144.9833205,1.256500006,-0.24038282,4,Centre Bounce,Kick,Jack,6
4,-37.8199478,144.9833223,1.274500012,-0.135289073,4,Centre Bounce,Kick,Jack,6
4.1,-37.8199478,144.9833245,1.338500023,0.058531255,4,Centre Bounce,Kick,Jack,6
4.2,-37.8199482,144.983326,1.321500063,0.001398438,4,Centre Bounce,Kick,Jack,6
4.3,-37.8199481,144.9833275,1.271499991,-0.123949222,4,Centre Bounce,Kick,Jack,6
4.4,-37.8199472,144.9833288,1.255500078,-0.132964849,4,Centre Bounce,Kick,Jack,6
4.5,-37.8199469,144.9833303,1.232500076,-0.157226577,4,Centre Bounce,Kick,Jack,6
4.6,-37.8199461,144.9833319,1.266499996,-0.032921877,4,Centre Bounce,Kick,Jack,6
4.7,-37.8199457,144.983333,1.222499967,-0.134691417,4,Centre Bounce,Kick,Jack,6
4.8,-37.8199452,144.9833346,1.182500005,-0.20101954,4,Centre Bounce,Kick,Jack,6
4.9,-37.8199443,144.9833366,1.218500018,-0.060765628,4,Centre Bounce,Kick,Jack,6
5,-37.8199437,144.9833382,1.222499967,-0.03557422,4,Centre Bounce,Kick,Jack,6
5.1,-37.8199429,144.98334,1.243499994,0.025816407,4,Centre Bounce,Kick,Jack,6
5.2,-37.8199425,144.9833417,1.242500067,0.016863283,4,Centre Bounce,Kick,Jack,6
5.3,-37.8199421,144.9833431,1.215499997,-0.054851566,4,Centre Bounce,Kick,Jack,6
5.4,-37.8199413,144.9833443,1.186500072,-0.113640629,4,Centre Bounce,Kick,Jack,6
5.5,-37.8199404,144.9833458,1.192499995,-0.070230469,4,Centre Bounce,Kick,Jack,6
5.6,-37.8199392,144.9833466,1.221500039,0.01982422,4,Centre Bounce,Kick,Jack,6
5.7,-37.8199383,144.9833468,1.239500046,0.059871096,4,Centre Bounce,Kick,Jack,6
5.8,-37.8199373,144.9833483,1.216500044,-0.012593751,4,Centre Bounce,Kick,Jack,6
5.9,-37.8199367,144.98335,1.14349997,-0.191945314,4,Centre Bounce,Kick,Jack,6
6,-37.8199354,144.9833518,1.194499969,-0.016460938,4,Centre Bounce,Kick,Jack,6
6.1,-37.8199344,144.9833535,1.204500079,0.012652344,4,Centre Bounce,Kick,Jack,6
6.2,-37.8199334,144.9833555,1.230499983,0.074492194,4,Centre Bounce,Kick,Jack,6
6.3,-37.8199327,144.9833572,1.215499997,0.018371094,4,Centre Bounce,Kick,Jack,6
6.4,-37.8199318,144.9833584,1.158500075,-0.128718749,4,Centre Bounce,Kick,Jack,6
6.5,-37.8199311,144.9833602,1.129500031,-0.169039071,4,Centre Bounce,Kick,Jack,6
6.6,-37.8199299,144.9833613,1.120499969,-0.149281263,4,Centre Bounce,Kick,Jack,6
6.7,-37.8199287,144.9833626,1.150500059,-0.036960941,4,Centre Bounce,Kick,Jack,6
6.8,-37.8199277,144.9833642,1.17050004,0.022277344,4,Centre Bounce,Kick,Jack,6
6.9,-37.8199269,144.9833655,1.146499991,-0.043289065,4,Centre Bounce,Kick,Jack,6
7,-37.8199261,144.9833671,1.121500015,-0.094968751,4,Centre Bounce,Kick,Jack,6
7.1,-37.8199254,144.9833684,1.07949996,-0.176226571,4,Centre Bounce,Kick,Jack,6
7.2,-37.8199245,144.9833702,1.10650003,-0.064671881,4,Centre Bounce,Kick,Jack,6
7.3,-37.8199237,144.9833719,1.128499985,0.006496094,4,Centre Bounce,Kick,Jack,6
7.4,-37.819923,144.9833736,1.127500057,0.002375,4,Centre Bounce,Kick,Jack,6
7.5,-37.8199224,144.9833747,1.065500021,-0.153218761,4,Centre Bounce,Kick,Jack,6
7.6,-37.819922,144.9833758,0.973500073,-0.344914079,4,Centre Bounce,Kick,Jack,6
7.7,-37.8199207,144.9833765,1.002500057,-0.186187506,4,Centre Bounce,Kick,Jack,6
7.8,-37.8199202,144.9833772,0.968500078,-0.224640638,4,Centre Bounce,Kick,Jack,6
7.9,-37.8199195,144.9833773,0.957500041,-0.195980474,4,Centre Bounce,Kick,Jack,6
8,-37.819919,144.9833773,0.918500066,-0.244488299,4,Centre Bounce,Kick,Jack,6
8.1,-37.8199184,144.9833776,0.875500083,-0.290867209,4,Centre Bounce,Kick,Jack,6
8.2,-37.8199175,144.9833783,0.912500083,-0.125652343,4,Centre Bounce,Kick,Jack,6
8.3,-37.8199174,144.9833788,0.835500062,-0.28674221,4,Centre Bounce,Kick,Jack,6
8.4,-37.8199168,144.9833797,0.823500037,-0.245058611,4,Centre Bounce,Kick,Jack,6
8.5,-37.8199168,144.9833808,0.800500035,-0.241296887,4,Centre Bounce,Kick,Jack,6
8.6,-37.8199164,144.9833818,0.798500061,-0.185972661,4,Centre Bounce,Kick,Jack,6
8.7,-37.8199166,144.9833832,0.830500066,-0.059480473,4,Centre Bounce,Kick,Jack,6
8.8,-37.8199165,144.9833842,0.622500062,-0.564613283,4,Centre Bounce,Kick,Jack,6
8.9,-37.8199169,144.983385,0.466500014,-0.813461006,4,Centre Bounce,Kick,Jack,6
9,-37.8199169,144.983386,0.350500017,-0.900097728,4,Centre Bounce,Kick,Jack,6
9.1,-37.8199171,144.9833872,0.262500018,-0.895074248,4,Centre Bounce,Kick,Jack,6
9.2,-37.819917,144.9833882,0.402500004,-0.321308613,4,Centre Bounce,Kick,Jack,6
9.3,-37.8199164,144.9833891,0.568500042,0.174015626,4,Centre Bounce,Kick,Jack,6
9.4,-37.819916,144.98339,0.693500042,0.443011731,4,Centre Bounce,Kick,Jack,6
9.5,-37.8199158,144.9833909,0.747500062,0.467261732,4,Centre Bounce,Kick,Jack,6
9.6,-37.8199161,144.9833923,0.769500077,0.405449241,4,Centre Bounce,Kick,Jack,6
9.7,-37.8199157,144.983393,0.759500086,0.279089868,4,Centre Bounce,Kick,Jack,6
9.8,-37.8199152,144.9833938,0.784500062,0.271820337,4,Centre Bounce,Kick,Jack,6
9.9,-37.819915,144.9833949,0.834500074,0.328867197,4,Centre Bounce,Kick,Jack,6
10,-37.819915,144.9833964,0.926500082,0.476652354,4,Centre Bounce,Kick,Jack,6
10.1,-37.8199146,144.9833977,0.975500047,0.479992211,4,Centre Bounce,Kick,Jack,6
10.2,-37.8199143,144.9833984,0.73150003,-0.250003904,4,Centre Bounce,Kick,Jack,6
10.3,-37.8199138,144.9833993,0.548500061,-0.645003915,4,Centre Bounce,Kick,Jack,6
10.4,-37.8199132,144.9834003,0.663500071,-0.196253911,4,Centre Bounce,Kick,Jack,6
10.5,-37.8199123,144.9834014,0.807500064,0.212808609,4,Centre Bounce,Kick,Jack,6
10.6,-37.8199115,144.9834021,0.880500078,0.342109382,4,Centre Bounce,Kick,Jack,6
10.7,-37.8199108,144.983403,0.941500068,0.409082055,4,Centre Bounce,Kick,Jack,6
10.8,-37.8199102,144.9834042,1.002500057,0.459312528,4,Centre Bounce,Kick,Jack,6
10.9,-37.8199096,144.9834054,1.046499968,0.454484403,4,Centre Bounce,Kick,Jack,6
11,-37.8199097,144.9834071,1.090499997,0.450863302,4,Centre Bounce,Kick,Jack,6
11.1,-37.8199096,144.9834088,1.168500066,0.533148468,4,Centre Bounce,Kick,Jack,6
11.2,-37.81991,144.9834115,1.353500009,0.862363338,4,Centre Bounce,Kick,Jack,6
11.3,-37.8199106,144.9834147,1.601500034,1.266773462,4,Centre Bounce,Kick,Jack,6
11.4,-37.8199111,144.9834168,1.669499993,1.12008214,4,Centre Bounce,Kick,Jack,6
11.5,-37.8199109,144.983419,1.716500044,0.957562566,4,Centre Bounce,Kick,Jack,6
11.6,-37.8199107,144.9834214,1.804500103,0.938171923,4,Centre Bounce,Kick,Jack,6
11.7,-37.8199104,144.9834238,1.872500062,0.873628974,4,Centre Bounce,Kick,Jack,6
11.8,-37.8199095,144.9834254,1.847500086,0.592722714,4,Centre Bounce,Kick,Jack,6
11.9,-37.8199103,144.9834289,1.985500097,0.789543033,4,Centre Bounce,Kick,Jack,6
12,-37.8199114,144.9834322,2.144500017,0.989660203,4,Centre Bounce,Kick,Jack,6
12.1,-37.8199121,144.9834351,2.21449995,0.917246163,4,Centre Bounce,Kick,Jack,6
12.2,-37.8199132,144.9834375,2.207499981,0.670437515,4,Centre Bounce,Kick,Jack,6
12.3,-37.8199144,144.9834412,2.370500088,0.91032815,4,Centre Bounce,Kick,Jack,6
12.4,-37.8199141,144.9834445,2.442500114,0.862746119,4,Centre Bounce,Kick,Jack,6
12.5,-37.8199147,144.9834471,2.388499975,0.51206255,4,Centre Bounce,Kick,Jack,6
12.6,-37.8199147,144.9834498,2.336500168,0.254046887,4,Centre Bounce,Kick,Jack,6
12.7,-37.8199159,144.9834533,2.456500053,0.49053517,4,Centre Bounce,Kick,Jack,6
12.8,-37.8199169,144.9834561,2.512500048,0.507902384,4,Centre Bounce,Kick,Jack,6
12.9,-37.819918,144.9834584,2.479500055,0.298429698,4,Centre Bounce,Kick,Jack,6
13,-37.8199183,144.9834612,2.444499969,0.136324227,4,Centre Bounce,Kick,Jack,6
13.1,-37.8199188,144.9834647,2.559499979,0.3897461,4,Centre Bounce,Kick,Jack,6
13.2,-37.8199196,144.9834671,2.55250001,0.27481252,4,Centre Bounce,Kick,Jack,6
13.3,-37.8199205,144.9834692,2.487500191,0.043609377,4,Centre Bounce,Kick,Jack,6
13.4,-37.8199214,144.9834717,2.458500147,-0.03979297,4,Centre Bounce,Kick,Jack,6
13.5,-37.8199228,144.9834743,2.470499992,1.52E-04,4,Centre Bounce,Kick,Jack,6
13.6,-37.8199235,144.9834763,2.397500038,-0.182382822,4,Centre Bounce,Kick,Jack,6
13.7,-37.819925,144.9834787,2.433500051,-0.046789065,4,Centre Bounce,Kick,Jack,6
13.8,-37.819926,144.9834817,2.500499964,0.13240625,4,Centre Bounce,Kick,Jack,6
13.9,-37.8199265,144.9834836,2.374500036,-0.215695322,4,Centre Bounce,Kick,Jack,6
14,-37.8199272,144.9834859,2.28550005,-0.384273469,4,Centre Bounce,Kick,Jack,6
14.1,-37.8199289,144.9834882,2.317500114,-0.208207041,4,Centre Bounce,Kick,Jack,6
14.2,-37.8199305,144.98349,2.314500093,-0.163656265,4,Centre Bounce,Kick,Jack,6
14.3,-37.8199316,144.9834911,2.189500093,-0.435242206,4,Centre Bounce,Kick,Jack,6
14.4,-37.819933,144.9834925,2.117500067,-0.506433606,4,Centre Bounce,Kick,Jack,6
14.5,-37.819935,144.9834945,2.224500179,-0.112328127,4,Centre Bounce,Kick,Jack,6
14.6,-37.8199362,144.9834968,2.281500101,0.05825391,4,Centre Bounce,Kick,Jack,6
14.7,-37.8199371,144.983498,2.17050004,-0.233808607,4,Centre Bounce,Kick,Jack,6
14.8,-37.8199392,144.9834992,2.233500004,-0.017859375,4,Centre Bounce,Kick,Jack,6
14.9,-37.8199409,144.9835003,2.275500059,0.09160547,4,Centre Bounce,Kick,Jack,6
15,-37.8199426,144.9835005,2.24450016,-0.008792969,4,Centre Bounce,Kick,Jack,6
15.1,-37.819944,144.9835013,2.191500187,-0.139097661,4,Centre Bounce,Kick,Jack,6
15.2,-37.8199461,144.9835025,2.276499987,0.108175784,4,Centre Bounce,Kick,Jack,6
15.3,-37.8199475,144.9835041,2.292500019,0.121132821,4,Centre Bounce,Kick,Jack,6
15.4,-37.8199487,144.9835054,2.224500179,-0.079148442,4,Centre Bounce,Kick,Jack,6
15.5,-37.8199502,144.9835061,2.147500038,-0.251863301,4,Centre Bounce,Kick,Jack,6
15.6,-37.8199521,144.9835068,2.152500153,-0.176398441,4,Centre Bounce,Kick,Jack,6
15.7,-37.8199541,144.983507,2.178500175,-0.067300782,4,Centre Bounce,Kick,Jack,6
15.8,-37.8199556,144.9835075,2.105499983,-0.232976571,4,Centre Bounce,Kick,Jack,6
15.9,-37.8199581,144.983509,2.257500172,0.205265641,4,Centre Bounce,Kick,Jack,6
16,-37.8199595,144.9835103,2.231500149,0.088949226,4,Centre Bounce,Kick,Jack,6
16.1,-37.8199602,144.9835109,2.002500057,-0.505785167,4,Centre Bounce,Kick,Jack,6
16.2,-37.8199616,144.9835115,1.909500003,-0.61183989,4,Centre Bounce,Kick,Jack,6
16.3,-37.8199635,144.9835122,1.931500077,-0.403882831,4,Centre Bounce,Kick,Jack,6
16.4,-37.8199649,144.9835125,1.886500001,-0.415414095,4,Centre Bounce,Kick,Jack,6
16.5,-37.8199667,144.9835128,1.899500012,-0.27906251,4,Centre Bounce,Kick,Jack,6
16.6,-37.8199679,144.9835131,1.826500058,-0.391796887,4,Centre Bounce,Kick,Jack,6
16.7,-37.8199692,144.9835132,1.764500022,-0.448847681,4,Centre Bounce,Kick,Jack,6
16.8,-37.8199704,144.9835128,1.689500093,-0.524136722,4,Centre Bounce,Kick,Jack,6
16.9,-37.8199716,144.9835134,1.642500043,-0.510605514,4,Centre Bounce,Kick,Jack,6
17,-37.8199725,144.9835142,1.5625,-0.582957029,4,Centre Bounce,Kick,Jack,6
17.1,-37.8199732,144.9835141,1.423500061,-0.784718812,4,Centre Bounce,Kick,Jack,6
17.2,-37.8199744,144.983514,1.384500027,-0.68603909,4,Centre Bounce,Kick,Jack,6
17.3,-37.8199754,144.9835136,1.364500046,-0.564531267,4,Centre Bounce,Kick,Jack,6
17.4,-37.8199765,144.9835139,1.334500074,-0.498398453,4,Centre Bounce,Kick,Jack,6
17.5,-37.8199775,144.983514,1.281499982,-0.506300807,4,Centre Bounce,Kick,Jack,6
17.6,-37.8199792,144.9835149,1.364500046,-0.172226578,4,Centre Bounce,Kick,Jack,6
17.7,-37.8199809,144.9835149,1.429499984,0.033328127,4,Centre Bounce,Kick,Jack,6
17.8,-37.8199824,144.9835157,1.500500083,0.202496096,4,Centre Bounce,Kick,Jack,6
17.9,-37.8199839,144.9835157,1.520500064,0.201875016,4,Centre Bounce,Kick,Jack,6
18,-37.8199846,144.9835157,1.386500001,-0.183593765,4,Centre Bounce,Kick,Jack,6
18.1,-37.8199855,144.9835165,1.271499991,-0.425195336,4,Centre Bounce,Kick,Jack,6
18.2,-37.8199862,144.9835172,1.166499972,-0.581398487,4,Centre Bounce,Kick,Jack,6
18.3,-37.8199868,144.9835181,1.078500032,-0.656050801,4,Centre Bounce,Kick,Jack,6
18.4,-37.8199872,144.9835192,1.021499991,-0.634539068,4,Centre Bounce,Kick,Jack,6
18.5,-37.8199879,144.9835198,0.939500093,-0.680906296,4,Centre Bounce,Kick,Jack,6
18.6,-37.8199886,144.9835206,0.89350009,-0.625679731,4,Centre Bounce,Kick,Jack,6
18.7,-37.8199894,144.9835211,0.847500086,-0.584261775,4,Centre Bounce,Kick,Jack,6
18.8,-37.8199902,144.9835212,0.818500042,-0.510699272,4,Centre Bounce,Kick,Jack,6
18.9,-37.8199909,144.9835212,0.797500074,-0.435527354,4,Centre Bounce,Kick,Jack,6
19,-37.8199917,144.983521,0.793500066,-0.336648464,4,Centre Bounce,Kick,Jack,6
19.1,-37.8199924,144.983521,0.776500046,-0.294988304,4,Centre Bounce,Kick,Jack,6
19.2,-37.8199927,144.9835212,0.688500047,-0.441242218,4,Centre Bounce,Kick,Jack,6
19.3,-37.8199931,144.9835213,0.618500054,-0.505933642,4,Centre Bounce,Kick,Jack,6
19.4,-37.8199935,144.9835217,0.567500055,-0.50695312,4,Centre Bounce,Kick,Jack,6
19.5,-37.8199936,144.9835224,0.539500058,-0.450214863,4,Centre Bounce,Kick,Jack,6
19.6,-37.8199937,144.9835235,0.583500028,-0.227664068,4,Centre Bounce,Kick,Jack,6
19.7,-37.8199935,144.9835243,0.604500055,-0.118250005,4,Centre Bounce,Kick,Jack,6
19.8,-37.8199936,144.983526,0.704500079,0.161312506,4,Centre Bounce,Kick,Jack,6
19.9,-37.8199937,144.9835276,0.790500045,0.335984379,4,Centre Bounce,Kick,Jack,6
20,-37.8199939,144.9835287,0.788500071,0.246988297,4,Centre Bounce,Kick,Jack,6
20.1,-37.8199944,144.9835299,0.78550005,0.177742198,4,Centre Bounce,Kick,Jack,6
20.2,-37.8199949,144.9835309,0.78550005,0.133308604,4,Centre Bounce,Kick,Jack,6
20.3,-37.8199955,144.9835312,0.779500067,0.084984377,4,Centre Bounce,Kick,Jack,6
20.4,-37.8199963,144.9835317,0.825500071,0.178738296,4,Centre Bounce,Kick,Jack,6
20.5,-37.8199968,144.9835317,0.809500039,0.094054691,4,Centre Bounce,Kick,Jack,6
20.6,-37.8199974,144.9835325,0.834500074,0.133042976,4,Centre Bounce,Kick,Jack,6
